user_id,age,gender,country,premium_user,subscription_months,monthly_subscription_fee,payment_method,daily_listening_hours,songs_played_per_day,session_duration,listening_days_per_week,skip_rate,playlist_count,liked_songs,search_frequency,shares_per_month,followed_artists,last_active_days,device_type,notifications_clicked,ads_clicked,monthly_spending,premium_renewals,lifetime_value,engagement_score,retention_score,satisfaction_score,churn
2676,22,Male,Canada,0,0,0.0,Free Plan,5.47,51,76.82,2,78.28,18,708,1,15,202,6,Tablet,98,5,0.0,0,0.0,80.88,48.4,88.21,1
2677,50,Female,Brazil,0,0,0.0,Free Plan,5.75,143,151.79,4,31.54,42,853,3,12,69,28,Desktop,1,24,0.0,0,0.0,90.48,39.02,100.0,1
2678,43,Female,Australia,1,23,14.99,Debit Card,2.45,50,210.66,5,19.19,13,685,0,26,48,15,Web Player,92,22,14.99,4,344.77,40.25,11.99,100.0,0
2679,53,Other,France,0,0,0.0,Free Plan,5.65,29,87.91,7,64.27,32,1220,37,11,123,11,Mobile,13,6,0.0,0,0.0,90.85,55.07,96.12,1
2680,33,Male,India,1,36,9.99,Google Pay,2.94,36,237.21,5,12.21,47,4256,45,8,37,15,Desktop,42,26,9.99,22,359.64,97.31,71.15,100.0,0
2681,43,Female,Japan,1,30,9.99,Credit Card,5.54,114,227.31,1,82.7,1,1714,26,0,224,8,Desktop,83,12,9.99,10,299.7,84.24,47.43,86.35,0
2682,49,Other,Germany,1,22,4.99,UPI,5.25,57,134.51,1,93.6,22,4320,45,11,193,21,Tablet,27,36,4.99,2,109.78,100.0,40.42,79.45,0
2683,54,Other,Brazil,1,18,14.99,Debit Card,7.63,39,126.85,2,29.09,47,4059,74,20,87,11,Desktop,2,5,14.99,15,269.82,100.0,74.77,100.0,0
2684,37,Female,Australia,1,41,4.99,PayPal,0.2,108,208.73,4,62.59,32,1859,9,1,252,8,Tablet,30,30,4.99,19,204.59,49.19,18.41,69.7,1
2685,22,Female,USA,1,7,14.99,Debit Card,1.2,98,154.13,6,29.19,4,4382,47,24,254,1,Desktop,94,26,14.99,17,104.93,70.52,60.26,91.41,0
2686,28,Male,Canada,1,37,4.99,Google Pay,2.46,173,155.96,2,99.6,36,897,74,0,88,5,Tablet,26,7,4.99,12,184.63,55.97,18.59,62.5,0
2687,58,Other,Canada,1,15,14.99,PayPal,1.74,43,104.43,2,96.49,20,4577,43,8,29,0,Mobile,75,43,14.99,2,224.85,74.62,45.67,60.45,1
2688,27,Other,France,0,0,0.0,Free Plan,3.21,76,45.38,3,97.39,13,3592,72,18,68,14,Mobile,10,18,0.0,0,0.0,77.92,27.7,67.36,0
2689,27,Male,Canada,0,0,0.0,Free Plan,3.02,48,228.82,4,13.61,11,802,49,18,295,21,Tablet,74,1,0.0,0,0.0,58.47,22.89,100.0,0
2690,22,Other,Canada,0,0,0.0,Free Plan,7.1,51,219.53,4,18.16,36,2754,82,11,82,16,Tablet,2,1,0.0,0,0.0,100.0,70.55,100.0,1
2691,43,Female,Canada,1,15,14.99,Google Pay,5.08,184,23.44,3,89.98,11,456,92,26,132,25,Desktop,77,32,14.99,2,224.85,67.46,2.97,80.41,0
2692,21,Male,Australia,0,0,0.0,Free Plan,0.28,53,194.41,6,99.15,1,480,79,6,191,20,Tablet,45,21,0.0,0,0.0,17.65,0.0,51.82,1
2693,39,Female,Japan,1,39,14.99,Credit Card,5.47,132,239.55,7,33.64,39,3296,28,9,137,25,Web Player,63,28,14.99,1,584.61,100.0,52.41,100.0,0
2694,42,Female,Canada,1,22,4.99,UPI,2.8,78,142.65,4,93.37,29,42,89,21,257,22,Tablet,3,46,4.99,19,109.78,55.77,0.0,67.31,0
2695,18,Female,India,1,4,9.99,Credit Card,1.03,73,161.46,1,65.39,2,2101,80,23,225,7,Mobile,57,45,9.99,20,39.96,43.56,13.44,72.46,0
2696,45,Other,France,1,42,14.99,UPI,5.22,67,131.77,7,6.16,29,22,83,22,205,15,Tablet,90,8,14.99,22,629.58,77.17,52.82,100.0,0
2697,27,Other,South Korea,0,0,0.0,Free Plan,7.37,129,192.43,6,72.9,17,4386,70,11,85,20,Mobile,41,22,0.0,0,0.0,100.0,48.13,100.0,1
2698,28,Other,France,1,18,9.99,Apple Pay,5.33,184,178.84,6,66.67,29,3621,19,5,96,14,Desktop,58,14,9.99,14,179.82,100.0,59.0,93.31,0
2699,59,Male,France,1,22,9.99,PayPal,1.83,132,238.85,7,83.13,38,2283,22,3,45,3,Desktop,27,30,9.99,0,219.78,62.38,32.94,67.59,0
2700,27,Male,Canada,0,0,0.0,Free Plan,1.4,84,139.78,3,12.63,0,981,17,3,10,19,Desktop,47,9,0.0,0,0.0,24.31,0.0,100.0,0
2701,39,Other,UK,1,19,4.99,Google Pay,5.42,135,159.24,4,36.68,32,243,97,3,244,0,Web Player,20,38,4.99,4,94.81,84.83,73.83,100.0,0
2702,30,Male,South Korea,1,38,4.99,Credit Card,2.33,86,164.67,5,6.06,21,4943,66,3,74,23,Mobile,18,7,4.99,13,189.62,86.93,50.61,100.0,0
2703,42,Other,Japan,1,15,14.99,Debit Card,5.28,136,49.16,4,73.08,22,2853,57,13,254,2,Web Player,75,29,14.99,13,224.85,100.0,75.08,89.86,1
2704,59,Female,UK,1,9,4.99,PayPal,6.06,98,229.59,3,37.39,49,2729,97,16,66,0,Web Player,12,10,4.99,7,44.91,100.0,88.78,100.0,0
2705,50,Female,India,1,7,4.99,Debit Card,7.73,9,24.42,4,52.54,32,2667,5,13,77,14,Mobile,94,16,4.99,10,34.93,100.0,63.24,100.0,0
2706,38,Male,Japan,1,44,14.99,Debit Card,0.39,13,139.85,6,57.12,3,4775,95,6,37,4,Desktop,66,19,14.99,23,659.56,55.0,31.86,73.39,0
2707,28,Male,India,1,12,9.99,Apple Pay,3.57,174,101.51,2,11.02,48,1679,61,1,210,29,Desktop,70,26,9.99,21,119.88,86.99,40.18,100.0,0
2708,32,Male,France,1,16,14.99,UPI,6.17,111,198.61,6,94.8,12,2660,77,0,223,5,Desktop,74,48,14.99,22,239.84,100.0,64.06,83.45,0
2709,31,Other,UK,1,22,9.99,Apple Pay,5.0,131,95.82,2,22.35,16,2037,54,4,147,6,Tablet,78,22,9.99,0,219.78,85.72,70.02,100.0,0
2710,19,Female,Brazil,1,28,9.99,UPI,3.02,6,71.04,1,33.62,43,1670,61,4,67,0,Tablet,8,5,9.99,13,279.72,71.75,61.66,98.29,0
2711,55,Male,Germany,1,29,14.99,Google Pay,6.19,107,73.02,2,43.12,6,3157,57,20,213,0,Web Player,24,30,14.99,16,434.71,100.0,87.06,100.0,0
2712,32,Male,UK,1,26,14.99,Credit Card,0.28,86,55.78,5,61.69,31,2873,81,11,161,28,Mobile,0,15,14.99,16,389.74,55.08,0.0,70.56,1
2713,52,Other,Japan,0,0,0.0,Free Plan,4.94,52,44.55,1,3.46,1,440,21,4,244,19,Mobile,95,37,0.0,0,0.0,66.5,36.96,100.0,1
2714,51,Other,USA,1,23,14.99,Credit Card,7.53,125,9.66,7,27.87,23,4661,20,0,137,9,Mobile,56,34,14.99,11,344.77,100.0,78.14,100.0,0
2715,24,Male,UK,1,22,9.99,UPI,3.61,124,166.72,3,84.1,47,2400,97,19,244,10,Web Player,9,6,9.99,23,219.78,95.8,55.57,76.0,0
2716,33,Male,Australia,1,45,14.99,Credit Card,6.86,110,223.97,4,46.68,1,4406,50,4,249,11,Desktop,59,38,14.99,7,674.55,100.0,69.5,100.0,0
2717,26,Female,South Korea,0,0,0.0,Free Plan,2.37,82,47.31,1,9.16,26,2219,82,25,115,21,Mobile,54,27,0.0,0,0.0,64.64,30.39,100.0,0
2718,30,Male,South Korea,1,30,14.99,Debit Card,7.01,189,181.0,1,50.71,25,574,15,24,63,19,Web Player,68,16,14.99,7,449.7,91.49,47.78,100.0,0
2719,30,Female,Germany,1,5,9.99,Credit Card,7.57,193,26.44,6,40.66,27,1976,90,3,6,25,Mobile,73,12,9.99,8,49.95,100.0,50.3,100.0,0
2720,50,Female,Japan,1,11,14.99,PayPal,1.41,122,236.7,4,11.91,47,1717,35,28,54,13,Desktop,1,42,14.99,10,164.89,57.47,34.4,100.0,0
2721,20,Other,Japan,1,25,14.99,Credit Card,0.23,47,125.43,7,7.34,7,4223,6,20,34,6,Mobile,96,36,14.99,2,374.75,49.73,38.53,97.48,0
2722,36,Female,Germany,1,33,4.99,Credit Card,0.32,92,61.97,5,27.64,18,497,29,25,12,16,Desktop,84,33,4.99,18,164.67,17.77,0.0,87.78,0
2723,47,Male,UK,0,0,0.0,Free Plan,2.96,19,238.08,4,15.65,4,4961,8,23,260,26,Mobile,83,46,0.0,0,0.0,94.21,50.51,100.0,0
2724,58,Female,Brazil,1,29,14.99,PayPal,5.6,71,84.76,2,47.72,5,1706,15,0,24,25,Tablet,41,37,14.99,10,434.71,76.76,24.94,100.0,0
2725,43,Male,Canada,1,30,9.99,Debit Card,7.32,177,136.36,5,37.53,47,4877,73,1,254,22,Web Player,63,20,9.99,19,299.7,100.0,55.74,100.0,0
2726,41,Female,India,0,0,0.0,Free Plan,5.15,180,165.65,6,57.5,4,1919,30,2,86,6,Web Player,58,43,0.0,0,0.0,76.99,50.74,97.0,0
2727,59,Other,Japan,1,38,14.99,UPI,3.11,53,70.26,5,77.56,45,3098,15,1,15,8,Web Player,72,4,14.99,3,569.62,85.33,50.06,76.77,0
2728,49,Male,Canada,1,30,14.99,UPI,4.83,33,11.16,4,88.87,18,329,4,6,94,17,Mobile,14,30,14.99,9,449.7,65.29,13.13,79.72,1
2729,50,Female,Brazil,1,37,9.99,Google Pay,4.92,119,43.41,4,34.96,14,4976,62,0,149,10,Mobile,16,25,9.99,14,369.63,100.0,74.51,100.0,0
2730,25,Other,Australia,1,14,9.99,Credit Card,1.07,5,35.82,3,88.85,10,4214,98,1,258,14,Tablet,63,46,9.99,1,139.86,70.74,23.08,60.93,1
2731,22,Female,Canada,1,4,4.99,Debit Card,2.78,130,174.62,3,5.52,20,2006,36,11,100,20,Mobile,32,43,4.99,5,19.96,62.86,31.2,100.0,0
2732,29,Male,Australia,0,0,0.0,Free Plan,5.9,148,69.31,6,5.65,27,3883,66,17,243,6,Desktop,50,44,0.0,0,0.0,100.0,89.31,100.0,0
2733,23,Other,India,1,25,4.99,Credit Card,6.28,79,169.24,3,50.73,0,4519,24,24,99,3,Tablet,22,15,4.99,10,124.75,100.0,80.28,100.0,0
2734,50,Male,Australia,0,0,0.0,Free Plan,1.7,187,14.47,1,63.58,0,2360,85,26,250,1,Desktop,3,0,0.0,0,0.0,53.1,32.53,76.71,0
2735,33,Female,Brazil,1,37,4.99,Credit Card,0.73,47,227.22,5,14.54,48,4826,94,0,20,18,Web Player,56,12,4.99,18,184.63,80.56,49.2,96.38,0
2736,52,Female,USA,1,21,14.99,PayPal,4.48,79,141.88,7,94.19,7,727,97,14,90,13,Web Player,1,34,14.99,10,314.79,60.07,12.31,75.31,1
2737,39,Female,Brazil,1,2,14.99,Google Pay,6.81,111,209.25,3,69.15,48,3073,41,9,80,7,Web Player,5,10,14.99,4,29.98,100.0,68.75,99.47,0
2738,40,Male,France,0,0,0.0,Free Plan,1.23,51,193.97,2,1.48,47,4890,45,2,146,7,Mobile,64,6,0.0,0,0.0,92.0,81.06,100.0,0
2739,36,Female,UK,1,37,9.99,Google Pay,4.09,123,190.72,6,18.32,44,3804,22,16,213,19,Desktop,45,15,9.99,2,369.63,100.0,66.0,100.0,0
2740,56,Other,Canada,1,23,9.99,Credit Card,7.65,31,147.75,7,13.29,5,3300,98,6,276,5,Web Player,86,28,9.99,12,229.77,100.0,88.51,100.0,0
2741,56,Other,South Korea,0,0,0.0,Free Plan,7.12,133,201.91,1,30.15,44,4091,6,2,289,17,Mobile,28,49,0.0,0,0.0,100.0,65.45,100.0,0
2742,24,Male,Japan,1,1,14.99,Credit Card,5.51,109,233.21,7,82.95,2,1243,4,1,53,5,Web Player,43,16,14.99,11,14.99,71.18,38.8,86.07,1
2743,24,Female,France,0,0,0.0,Free Plan,0.48,6,92.17,1,51.62,32,785,78,8,22,14,Desktop,3,25,0.0,0,0.0,29.75,0.0,76.59,1
2744,27,Female,Canada,0,0,0.0,Free Plan,7.06,148,37.46,7,3.44,13,3139,14,11,184,15,Tablet,82,13,0.0,0,0.0,100.0,76.47,100.0,0
2745,55,Female,Germany,1,40,4.99,Debit Card,1.03,126,134.81,3,60.72,22,2087,83,23,199,2,Mobile,66,31,4.99,11,199.6,52.12,30.9,74.79,0
2746,18,Female,India,0,0,0.0,Free Plan,1.52,155,66.39,1,59.12,48,1648,18,4,231,23,Desktop,72,38,0.0,0,0.0,67.23,14.99,78.04,1
2747,43,Male,Canada,0,0,0.0,Free Plan,1.55,26,46.63,5,76.52,48,3886,73,2,166,28,Mobile,65,12,0.0,0,0.0,86.66,21.7,69.49,1
2748,31,Male,France,0,0,0.0,Free Plan,1.5,156,159.18,5,12.95,16,285,82,21,112,17,Desktop,14,27,0.0,0,0.0,31.45,2.06,100.0,0
2749,37,Male,India,1,35,14.99,UPI,7.71,195,165.51,4,25.82,39,3867,94,1,54,17,Desktop,28,7,14.99,21,524.65,100.0,66.75,100.0,0
2750,55,Female,Brazil,1,12,4.99,Credit Card,6.71,77,109.44,6,47.74,17,2666,35,20,287,20,Tablet,48,28,4.99,17,59.88,100.0,55.68,100.0,0
2751,26,Other,Australia,0,0,0.0,Free Plan,5.16,129,29.2,3,74.49,39,1526,1,0,273,6,Web Player,31,8,0.0,0,0.0,100.0,68.65,88.56,0
2752,41,Male,Japan,1,4,9.99,PayPal,6.63,35,124.32,3,35.31,0,2500,38,19,94,3,Tablet,66,37,9.99,11,39.96,96.0,80.91,100.0,0
2753,25,Other,India,0,0,0.0,Free Plan,2.75,117,5.42,6,65.11,5,4402,13,1,168,24,Tablet,17,19,0.0,0,0.0,82.42,26.89,81.19,1
2754,43,Female,Canada,0,0,0.0,Free Plan,7.15,85,17.88,7,40.61,35,970,34,5,293,9,Desktop,48,46,0.0,0,0.0,100.0,74.32,100.0,0
2755,27,Male,France,0,0,0.0,Free Plan,0.53,189,197.95,2,87.08,45,3440,42,0,89,23,Mobile,87,23,0.0,0,0.0,66.65,6.03,59.11,1
2756,33,Female,UK,0,0,0.0,Free Plan,5.17,96,170.71,2,48.88,9,4620,18,5,145,7,Mobile,80,3,0.0,0,0.0,100.0,74.84,100.0,0
2757,23,Other,Brazil,1,26,14.99,Apple Pay,4.59,198,199.94,7,21.1,35,244,10,23,171,21,Mobile,56,36,14.99,23,389.74,74.39,36.56,100.0,1
2758,56,Other,Australia,1,40,9.99,PayPal,7.64,162,23.98,4,42.84,35,4228,98,18,89,27,Tablet,10,19,9.99,8,399.6,100.0,46.65,100.0,0
2759,22,Female,Japan,0,0,0.0,Free Plan,2.97,36,37.21,5,59.43,21,1179,17,22,104,8,Desktop,6,4,0.0,0,0.0,57.19,27.36,85.13,0
2760,52,Female,Brazil,0,0,0.0,Free Plan,2.15,84,59.42,3,41.43,41,263,2,4,254,18,Tablet,85,25,0.0,0,0.0,57.33,17.9,90.03,0
2761,23,Male,Australia,0,0,0.0,Free Plan,3.89,99,206.59,1,31.03,31,4752,57,8,21,15,Desktop,78,7,0.0,0,0.0,100.0,68.19,100.0,0
2762,20,Male,Japan,1,37,4.99,UPI,5.23,87,61.59,3,72.86,37,4086,51,19,82,20,Web Player,12,26,4.99,16,184.63,100.0,48.14,89.72,1
2763,37,Female,Australia,0,0,0.0,Free Plan,4.44,158,183.77,4,69.75,24,4887,39,26,213,19,Mobile,68,28,0.0,0,0.0,100.0,50.58,87.33,1
2764,56,Male,Australia,0,0,0.0,Free Plan,3.3,87,172.53,5,56.83,25,1925,43,1,175,28,Web Player,86,49,0.0,0,0.0,73.5,14.45,88.09,1
2765,28,Male,South Korea,1,47,9.99,Google Pay,1.05,93,39.69,7,75.69,46,1988,85,3,155,6,Web Player,44,33,9.99,1,469.53,61.13,29.42,67.41,0
2766,48,Male,Japan,0,0,0.0,Free Plan,6.6,159,97.1,3,72.33,0,3794,8,27,240,25,Mobile,11,25,0.0,0,0.0,100.0,40.8,96.84,0
2767,18,Male,Canada,1,4,9.99,Debit Card,6.04,124,165.83,4,97.76,42,3581,20,2,106,3,Mobile,68,44,9.99,19,39.96,100.0,66.17,81.32,0
2768,51,Other,Brazil,0,0,0.0,Free Plan,7.23,151,47.54,1,57.35,33,2292,15,5,114,17,Mobile,74,3,0.0,0,0.0,100.0,57.3,100.0,1
2769,57,Female,India,1,6,9.99,Google Pay,6.83,177,121.53,1,18.14,36,2410,78,2,7,2,Mobile,99,26,9.99,13,59.94,100.0,91.56,100.0,0
2770,37,Male,Australia,1,36,9.99,UPI,4.75,182,95.34,4,34.56,32,329,64,25,42,20,Mobile,91,37,9.99,3,359.64,68.89,28.52,100.0,1
2771,44,Other,Canada,0,0,0.0,Free Plan,1.44,97,52.42,1,70.0,37,4341,37,0,277,28,Desktop,53,18,0.0,0,0.0,90.16,27.16,72.2,0
2772,51,Other,Canada,0,0,0.0,Free Plan,2.59,113,69.5,4,36.06,44,397,93,29,270,17,Mobile,13,2,0.0,0,0.0,65.37,29.05,94.92,1
2773,40,Male,France,0,0,0.0,Free Plan,5.82,36,130.97,5,68.9,46,642,88,16,117,0,Web Player,66,19,0.0,0,0.0,93.47,72.8,94.65,1
2774,53,Female,France,1,1,9.99,Apple Pay,4.38,150,126.5,6,85.64,6,2555,72,0,123,7,Tablet,68,28,9.99,5,9.99,78.5,42.31,79.08,0
2775,29,Other,Brazil,1,12,4.99,UPI,6.85,23,212.81,3,56.14,42,4168,44,21,18,4,Tablet,55,24,4.99,2,59.88,100.0,77.16,100.0,0
2776,48,Female,India,1,6,14.99,Debit Card,0.55,137,157.3,2,11.56,1,2902,61,19,142,29,Web Player,19,23,14.99,8,89.94,42.12,0.0,96.97,1
2777,38,Female,Japan,1,46,9.99,Debit Card,2.95,63,224.11,3,75.26,31,3199,41,10,67,24,Mobile,51,33,9.99,8,459.54,80.34,21.76,77.12,1
2778,53,Male,Australia,1,2,4.99,Google Pay,4.08,193,135.58,7,0.95,6,3603,74,12,244,16,Mobile,35,32,4.99,9,9.98,92.03,67.75,100.0,0
2779,30,Male,USA,1,24,4.99,Debit Card,7.48,95,97.34,4,57.29,39,2794,2,27,28,11,Mobile,41,20,4.99,20,119.76,100.0,66.31,100.0,0
2780,47,Other,USA,1,2,4.99,Google Pay,7.55,43,9.3,7,8.42,28,2183,19,22,168,5,Web Player,31,4,4.99,7,9.98,100.0,89.97,100.0,0
2781,21,Other,Australia,0,0,0.0,Free Plan,0.22,9,51.88,2,10.28,21,3939,15,1,142,8,Tablet,48,25,0.0,0,0.0,59.19,44.11,95.96,0
2782,19,Female,Australia,1,40,14.99,PayPal,6.85,94,145.51,1,39.42,38,2384,98,3,231,10,Web Player,61,47,14.99,13,599.6,100.0,73.17,100.0,0
2783,36,Other,India,0,0,0.0,Free Plan,3.75,15,129.08,2,4.75,27,2380,24,23,133,27,Web Player,66,21,0.0,0,0.0,81.45,39.53,100.0,0
2784,56,Other,Brazil,1,8,9.99,UPI,0.91,78,237.96,6,61.88,32,3068,64,11,167,27,Mobile,4,34,9.99,17,79.92,64.13,5.07,73.61,1
2785,46,Female,Germany,1,18,4.99,Debit Card,1.44,110,138.74,6,24.45,6,120,69,1,117,7,Desktop,42,48,4.99,15,89.82,24.45,6.62,94.98,0
2786,52,Other,Germany,0,0,0.0,Free Plan,6.66,8,156.2,2,59.15,29,803,40,5,178,6,Tablet,15,46,0.0,0,0.0,98.03,71.28,100.0,0
2787,53,Other,India,0,0,0.0,Free Plan,3.16,138,36.87,1,59.3,10,1007,93,0,90,25,Tablet,69,42,0.0,0,0.0,51.17,0.0,86.15,1
2788,39,Female,Germany,0,0,0.0,Free Plan,4.48,141,64.97,7,45.66,45,4981,32,26,170,13,Tablet,85,38,0.0,0,0.0,100.0,66.8,99.57,0
2789,39,Other,South Korea,1,41,9.99,UPI,6.92,49,17.52,2,48.68,47,1163,0,5,135,11,Web Player,32,3,9.99,18,409.59,100.0,68.9,100.0,0
2790,23,Male,Germany,1,6,9.99,Apple Pay,3.76,110,14.19,6,92.54,38,4880,22,6,160,1,Desktop,82,39,9.99,8,59.94,100.0,70.74,72.53,0
2791,41,Female,India,0,0,0.0,Free Plan,6.03,83,27.51,1,11.57,13,2664,6,14,162,1,Tablet,62,1,0.0,0,0.0,100.0,95.03,100.0,0
2792,19,Female,UK,0,0,0.0,Free Plan,6.84,75,237.23,1,40.35,2,2411,3,20,60,25,Mobile,43,36,0.0,0,0.0,96.51,46.91,100.0,0
2793,27,Female,South Korea,1,18,14.99,Credit Card,5.29,51,64.93,4,26.97,11,245,53,26,280,2,Mobile,20,21,14.99,14,269.82,74.85,63.76,100.0,0
2794,42,Other,USA,0,0,0.0,Free Plan,2.86,9,160.1,3,16.03,1,782,50,22,233,25,Tablet,23,8,0.0,0,0.0,48.57,6.26,100.0,1
2795,24,Female,USA,1,27,9.99,Debit Card,6.18,131,202.96,7,66.42,18,2729,81,21,227,17,Desktop,21,24,9.99,21,269.73,100.0,54.57,97.69,0
2796,48,Male,India,1,19,14.99,Credit Card,5.91,79,188.66,1,82.52,17,608,99,28,272,16,Mobile,86,2,14.99,6,284.81,87.28,38.52,88.29,0
2797,44,Other,USA,0,0,0.0,Free Plan,7.09,13,171.57,6,75.35,8,1851,51,24,266,7,Tablet,74,35,0.0,0,0.0,100.0,66.9,97.78,0
2798,36,Male,Canada,0,0,0.0,Free Plan,5.32,57,65.98,1,35.57,28,926,60,9,295,28,Mobile,1,47,0.0,0,0.0,91.21,38.54,100.0,1
2799,49,Female,UK,0,0,0.0,Free Plan,4.07,38,116.0,2,98.17,31,2298,27,25,44,11,Tablet,94,10,0.0,0,0.0,81.38,35.43,71.27,0
2800,21,Female,France,1,47,14.99,UPI,6.31,34,63.18,3,85.77,35,2944,43,6,160,20,Web Player,39,49,14.99,12,704.53,100.0,44.27,88.66,1
2801,55,Male,Canada,0,0,0.0,Free Plan,0.69,9,169.87,3,62.93,48,2449,29,13,55,8,Desktop,88,26,0.0,0,0.0,58.14,27.26,71.98,1
2802,46,Male,Germany,1,19,9.99,Debit Card,2.11,98,9.0,5,98.5,12,3519,40,3,33,25,Desktop,69,25,9.99,10,189.81,63.94,0.0,61.3,0
2803,51,Male,South Korea,0,0,0.0,Free Plan,3.37,153,18.12,5,42.46,39,4861,17,26,48,28,Mobile,74,35,0.0,0,0.0,100.0,45.26,95.62,1
2804,23,Other,France,0,0,0.0,Free Plan,2.12,176,187.93,2,68.28,45,900,44,10,143,25,Desktop,93,39,0.0,0,0.0,59.85,1.87,76.46,1
2805,37,Other,UK,1,10,4.99,PayPal,7.39,177,213.16,4,89.12,11,2927,72,8,190,8,Mobile,93,47,4.99,22,49.9,100.0,61.26,92.39,0
2806,19,Male,India,1,27,14.99,Debit Card,1.54,181,116.29,4,21.57,10,3118,59,16,51,28,Desktop,94,26,14.99,7,404.73,54.13,5.66,96.92,1
2807,28,Male,Australia,0,0,0.0,Free Plan,0.94,65,202.05,4,34.54,26,2256,17,28,275,11,Desktop,40,7,0.0,0,0.0,58.71,31.85,87.43,0
2808,28,Other,Australia,0,0,0.0,Free Plan,5.83,103,171.56,6,69.44,5,2330,1,5,159,28,Desktop,64,14,0.0,0,0.0,92.05,29.22,94.43,1
2809,27,Male,Germany,1,15,4.99,Credit Card,1.79,126,223.25,3,91.32,42,185,4,5,261,18,Desktop,47,11,4.99,17,74.85,53.8,0.0,63.29,0
2810,58,Female,Germany,0,0,0.0,Free Plan,0.62,35,35.89,1,40.82,41,2911,72,15,287,15,Mobile,4,41,0.0,0,0.0,70.16,35.41,82.69,1
2811,18,Male,UK,1,3,9.99,Credit Card,4.23,182,19.63,4,4.58,31,2445,31,5,263,2,Web Player,2,16,9.99,3,29.97,95.4,91.03,100.0,0
2812,34,Male,Japan,0,0,0.0,Free Plan,6.42,16,126.38,4,70.89,34,4751,32,20,170,16,Desktop,17,43,0.0,0,0.0,100.0,54.73,96.66,0
2813,20,Other,South Korea,0,0,0.0,Free Plan,2.58,122,174.75,1,68.24,26,4078,87,27,167,12,Tablet,67,25,0.0,0,0.0,87.93,49.46,78.78,1
2814,51,Male,Australia,1,1,4.99,Credit Card,0.45,97,174.81,3,10.3,9,3504,10,29,278,21,Tablet,41,35,4.99,12,4.99,57.94,23.35,97.1,1
2815,56,Male,USA,1,22,4.99,Google Pay,5.53,138,142.82,7,91.26,40,2575,46,24,129,4,Mobile,22,20,4.99,12,109.78,100.0,66.62,82.02,0
2816,46,Other,France,1,16,14.99,Credit Card,2.93,89,162.03,5,97.78,35,4257,81,23,50,18,Web Player,84,18,14.99,21,239.84,91.87,35.54,65.76,1
2817,57,Male,UK,1,29,14.99,UPI,7.41,38,214.83,1,3.2,20,4072,3,21,189,11,Tablet,21,28,14.99,14,434.71,100.0,82.54,100.0,0
2818,24,Other,South Korea,1,12,4.99,PayPal,0.7,197,64.73,3,63.34,5,1324,67,25,281,25,Desktop,61,31,4.99,15,59.88,36.79,0.0,71.83,0
2819,19,Male,Canada,0,0,0.0,Free Plan,1.98,9,58.85,1,91.96,40,152,45,29,8,28,Mobile,46,9,0.0,0,0.0,41.72,0.0,63.92,0
2820,20,Male,Germany,0,0,0.0,Free Plan,4.06,182,237.83,2,71.99,9,600,12,18,123,15,Web Player,24,47,0.0,0,0.0,57.25,13.15,84.3,0
2821,33,Other,India,1,44,14.99,Apple Pay,0.65,167,200.57,2,44.11,2,4245,72,14,295,9,Mobile,2,30,14.99,4,659.56,64.7,37.97,81.19,0
2822,36,Female,India,1,7,4.99,UPI,2.31,109,151.7,6,51.62,40,660,82,0,3,0,Mobile,79,43,4.99,0,34.93,49.85,34.36,85.74,0
2823,39,Other,Canada,0,0,0.0,Free Plan,2.82,154,218.6,7,52.01,46,3211,17,2,124,3,Tablet,0,24,0.0,0,0.0,89.51,69.41,88.09,0
2824,34,Male,Australia,0,0,0.0,Free Plan,6.68,192,167.54,6,32.65,49,3965,89,13,154,7,Web Player,8,26,0.0,0,0.0,100.0,79.7,100.0,0
2825,32,Male,India,1,30,4.99,Apple Pay,3.39,157,155.72,5,30.39,23,4742,75,16,38,10,Mobile,48,24,4.99,21,149.7,94.72,70.6,100.0,0
2826,28,Other,France,1,37,9.99,Google Pay,5.31,96,26.09,3,61.71,10,2166,7,19,202,26,Tablet,92,24,9.99,18,369.63,89.86,32.35,95.69,1
2827,19,Female,Brazil,1,2,14.99,UPI,2.95,79,169.94,6,98.0,48,1850,37,19,212,13,Web Player,39,6,14.99,4,29.98,82.6,33.7,65.75,0
2828,52,Male,Japan,0,0,0.0,Free Plan,2.37,138,45.69,7,29.45,20,4132,11,5,254,22,Tablet,20,20,0.0,0,0.0,87.72,45.89,97.12,0
2829,34,Female,Brazil,0,0,0.0,Free Plan,0.77,86,99.91,4,25.04,38,1777,21,10,133,13,Web Player,36,19,0.0,0,0.0,51.12,24.11,91.33,1
2830,46,Male,Canada,1,27,14.99,Apple Pay,4.07,29,68.89,4,20.32,11,887,51,6,2,8,Tablet,78,7,14.99,15,404.73,55.17,37.07,100.0,0
2831,37,Male,France,0,0,0.0,Free Plan,2.94,194,75.18,2,66.76,27,2859,78,17,100,21,Tablet,16,28,0.0,0,0.0,76.49,24.96,81.32,0
2832,29,Other,France,0,0,0.0,Free Plan,3.94,129,215.88,4,34.41,9,710,64,22,125,9,Tablet,4,39,0.0,0,0.0,57.25,33.43,100.0,0
2833,26,Male,Australia,1,41,4.99,PayPal,5.47,153,164.51,5,42.6,37,3066,48,2,249,28,Tablet,70,14,4.99,5,204.59,100.0,45.22,100.0,0
