user_id,age,gender,country,premium_user,subscription_months,monthly_subscription_fee,payment_method,daily_listening_hours,songs_played_per_day,session_duration,listening_days_per_week,skip_rate,playlist_count,liked_songs,search_frequency,shares_per_month,followed_artists,last_active_days,device_type,notifications_clicked,ads_clicked,monthly_spending,premium_renewals,lifetime_value,engagement_score,retention_score,satisfaction_score,churn,engagement_index,music_addiction_score,loyalty_score,user_value_score,churn_risk_score
3010,53,Male,Australia,1,28,9.99,Google Pay,4.26,114,120.04,4,40.02,48,2123,8,26,115,2,Web Player,10,4,9.99,2,279.72,93.58,78.57,100.0,0,46.23275261324042,52.7416084703762,52.962180960069546,73.22131268586055,19.66028257456829
3011,58,Female,India,1,6,9.99,Debit Card,3.28,29,201.17,6,25.42,30,768,14,21,33,19,Desktop,35,22,9.99,23,59.94,57.13,21.0,100.0,1,23.73379790940767,36.18783009186253,40.67565049990685,66.85738939577764,59.996232339089474
3012,30,Male,South Korea,1,17,9.99,UPI,3.79,16,43.2,3,33.6,4,430,26,19,55,15,Tablet,79,15,9.99,21,169.83,46.95,14.37,100.0,0,15.605574912891987,30.412255012390176,46.379556604359436,70.0393510408191,60.38744113029827
3013,49,Other,UK,1,45,9.99,Debit Card,1.66,158,192.09,5,74.02,31,3884,54,27,267,15,Tablet,58,9,9.99,5,449.55,84.29,39.58,71.29,0,71.04250871080139,42.131110610497856,60.4173135440601,78.1388897736519,57.93532182103611
3014,48,Other,UK,1,33,9.99,Apple Pay,3.98,135,224.6,3,40.27,8,2716,9,26,108,29,Web Player,17,17,9.99,21,329.67,76.36,20.78,99.76,0,23.82857142857143,58.88713674250958,63.27392411351922,74.66765888815212,73.93908948194662
3015,42,Female,Canada,1,44,4.99,Credit Card,7.19,11,231.15,7,80.8,7,3837,18,20,63,10,Web Player,24,16,4.99,6,219.56,100.0,60.76,95.55,0,23.754703832752618,66.30372205952293,67.30422902564739,57.00138698664845,44.73594976452119
3016,56,Other,India,0,0,0.0,Free Plan,0.63,161,176.19,2,82.91,26,4748,53,1,169,13,Mobile,50,43,0.0,0,0.0,75.23,30.86,61.7,1,54.66062717770035,33.535581086831364,9.582065453642178,0.0,61.532182103610666
3017,53,Female,Brazil,1,16,14.99,Apple Pay,0.23,177,156.17,1,66.4,22,4062,87,9,228,22,Desktop,3,22,14.99,13,239.84,65.32,12.4,67.95,1,68.8404181184669,31.73237215589097,34.90032913121779,86.54449215729993,75.72872841444268
3018,40,Male,Japan,0,0,0.0,Free Plan,1.97,14,54.27,5,57.57,22,4762,8,19,251,20,Mobile,91,49,0.0,0,0.0,90.87,43.6,81.06,1,52.45574912891986,16.088208054867213,13.537850090045334,0.0,57.99434850863422
3019,27,Male,UK,1,17,9.99,PayPal,7.48,74,180.43,1,89.47,1,3562,24,5,256,15,Desktop,75,8,9.99,12,169.83,100.0,50.66,92.67,0,48.84041811846691,75.54904758328954,46.469601937527166,70.0393510408191,56.364207221350085
3020,18,Other,UK,1,19,4.99,PayPal,7.27,40,17.91,2,20.37,22,2762,3,10,240,20,Web Player,87,19,4.99,12,94.81,100.0,63.89,100.0,0,51.17351916376306,60.62476533753848,52.440539029994405,53.389140965910244,41.133437990580845
3021,30,Male,UK,1,4,9.99,UPI,6.47,124,81.54,2,32.53,36,2161,4,23,110,5,Web Player,58,34,9.99,4,39.96,100.0,82.74,100.0,0,39.63205574912892,70.01777177041876,34.384897224119726,66.27885091486104,19.431083202511772
3022,32,Other,UK,1,24,4.99,Debit Card,3.37,86,193.9,5,72.71,40,1600,60,21,133,0,Desktop,90,47,4.99,7,119.76,76.35,54.54,80.5,1,57.303135888501735,45.10525393607169,47.98484754393591,54.11159017005789,35.068131868131864
3023,34,Female,South Korea,1,26,14.99,Debit Card,5.34,155,144.6,7,80.52,7,845,12,21,161,0,Mobile,95,10,14.99,9,389.74,73.4,49.24,86.44,0,30.023693379790945,68.77925458686892,50.6862075389679,90.88497855817091,39.06436420722134
3024,59,Male,India,1,36,9.99,Apple Pay,7.74,98,80.13,7,13.44,18,3585,21,29,99,2,Tablet,3,27,9.99,13,359.64,100.0,92.97,100.0,0,35.84947735191638,76.21486320742912,78.54747562565981,75.53546660952706,7.6565149136577695
3025,58,Male,Brazil,1,24,9.99,PayPal,2.12,192,82.56,6,23.51,14,3372,11,6,110,5,Mobile,20,45,9.99,14,239.76,67.42,52.87,98.84,0,27.368641114982577,45.4386623613927,56.160342793268335,72.0642357240273,30.635478806907372
3026,39,Other,Canada,1,27,9.99,PayPal,7.27,46,149.7,7,66.69,48,2374,74,21,221,29,Web Player,36,12,9.99,6,269.73,100.0,36.49,100.0,1,82.27038327526131,68.123451227754,43.932807551387945,72.93204344540224,72.67378335949763
3027,28,Other,South Korea,1,1,9.99,UPI,7.26,111,143.11,4,34.16,5,3190,76,29,221,11,Desktop,73,38,9.99,9,9.99,100.0,73.25,100.0,0,59.98466898954704,77.4754073740332,34.85375395888965,65.41104319348608,30.355416012558866
3028,25,Other,Japan,1,2,4.99,UPI,1.43,8,75.68,4,61.89,8,4632,64,7,65,22,Mobile,32,21,4.99,9,9.98,67.87,16.3,76.21,0,33.704529616724734,11.933618682886536,18.10221697820282,50.93281367180826,73.05117739403453
3029,28,Female,France,0,0,0.0,Free Plan,1.53,61,36.8,2,42.84,36,3756,48,0,97,6,Desktop,85,3,0.0,0,0.0,75.71,53.86,86.23,0,48.17700348432056,18.747966258666867,16.723591877289945,0.0,35.394662480376766
3030,37,Other,Japan,1,16,14.99,PayPal,6.27,138,118.79,5,53.67,28,1785,44,8,89,27,Desktop,31,24,14.99,20,239.84,99.0,42.4,100.0,0,42.70383275261324,72.38316938249355,52.909395764764334,86.54449215729993,65.16169544740973
3031,47,Male,Japan,0,0,0.0,Free Plan,4.39,160,89.16,2,6.8,36,3351,24,19,89,0,Mobile,67,36,0.0,0,0.0,99.86,97.82,100.0,0,42.199303135888485,59.145453180145665,30.373222380922808,0.0,1.971742543171106
3032,41,Other,France,1,39,4.99,PayPal,1.12,80,212.95,1,46.45,15,4316,52,13,201,28,Web Player,16,4,4.99,1,194.61,71.91,15.97,82.38,0,52.5170731707317,27.135741283071766,42.52934235856672,56.278937782500805,76.30455259026687
3033,57,Female,Brazil,1,5,14.99,Credit Card,2.92,32,46.01,7,94.32,32,1159,3,15,163,10,Tablet,73,48,14.99,8,74.95,64.94,21.64,67.44,0,40.144947735191636,25.987334484743812,21.312798857355773,81.76995711634183,64.81758241758241
3034,47,Female,UK,1,3,4.99,Debit Card,5.26,54,7.13,3,48.3,22,2013,59,17,128,12,Mobile,36,22,4.99,16,14.97,90.13,57.64,100.0,0,48.448780487804875,46.08795774824159,40.56387008631931,51.0773035126378,41.303610675039245
3035,35,Female,USA,1,27,4.99,Apple Pay,3.1,97,170.09,1,0.55,5,4607,88,2,272,11,Tablet,42,39,4.99,11,134.73,93.17,76.5,100.0,0,68.93379790940767,43.40266826862907,62.56598149413153,54.54505969254646,21.750706436420717
3036,54,Female,Australia,1,2,4.99,Debit Card,3.03,146,135.26,6,18.38,36,4233,8,17,45,9,Mobile,46,17,4.99,16,9.98,92.88,73.87,100.0,0,31.698954703832754,48.45736026632625,44.67180028566106,50.93281367180826,24.579591836734686
3037,52,Other,Brazil,1,16,14.99,Credit Card,7.19,16,147.84,1,57.38,31,210,21,12,82,17,Web Player,81,4,14.99,19,239.84,93.6,50.89,100.0,0,35.56376306620209,62.88403294035193,54.30354592311991,86.54449215729993,51.54725274725275
3038,25,Female,Australia,1,2,4.99,Credit Card,2.74,27,174.05,4,6.22,10,2793,8,25,230,26,Mobile,61,49,4.99,17,9.98,71.83,30.96,100.0,0,40.738675958188146,30.204500513128586,32.59020058374216,50.93281367180826,58.991522762951334
3039,25,Female,Australia,1,39,9.99,Apple Pay,2.31,195,103.13,7,36.49,39,1599,28,19,127,23,Tablet,46,36,9.99,18,389.61,64.94,19.49,93.3,0,46.101742160278754,48.44084002903557,64.73638452462275,76.40327433090201,67.29356357927786
3040,57,Male,Canada,0,0,0.0,Free Plan,1.1,87,158.03,2,80.63,32,3838,80,20,179,2,Mobile,22,48,0.0,0,0.0,74.33,47.14,65.19,1,66.05017421602788,25.27746489449576,14.637024156989382,0.0,42.146310832025115
3041,31,Other,Japan,1,33,4.99,Credit Card,2.4,60,5.13,5,28.29,43,2025,92,29,103,20,Mobile,69,22,4.99,0,164.67,70.9,32.41,97.86,0,63.49547038327527,23.98087657380291,40.80295597093709,55.41199873752364,56.66122448979593
3042,53,Female,Brazil,1,40,9.99,Apple Pay,1.06,53,73.63,6,68.41,44,4973,88,22,123,22,Mobile,37,18,9.99,12,399.6,88.48,34.96,71.09,0,68.71358885017422,15.625641410728141,63.019313171458734,76.69254357136032,66.24175824175825
3043,28,Female,UK,1,7,14.99,Apple Pay,6.53,38,112.63,5,7.48,35,2308,55,4,282,28,Tablet,31,24,14.99,9,104.93,100.0,55.76,100.0,0,77.51777003484321,59.13894520787966,35.01210954480531,82.63805439651604,50.49544740973312
3044,32,Male,India,1,20,9.99,Debit Card,5.94,25,141.75,4,18.54,24,4294,49,17,293,23,Web Player,73,44,9.99,11,199.8,100.0,59.94,100.0,0,73.52055749128921,53.91855022402443,50.90355834316587,70.90715876219404,45.681632653061214
3045,50,Other,India,0,0,0.0,Free Plan,6.06,20,176.51,1,97.48,15,543,38,0,239,8,Mobile,88,10,0.0,0,0.0,85.48,44.24,81.56,0,52.783275261324036,55.86893945082726,13.736570825312056,0.0,53.42417582417581
3046,28,Female,India,0,0,0.0,Free Plan,4.69,157,13.08,7,82.0,31,4406,77,19,219,24,Web Player,78,45,0.0,0,0.0,100.0,39.4,82.45,1,74.02508710801393,57.28917924457462,12.233745264857479,0.0,69.32621664050235
3047,23,Other,India,1,23,9.99,UPI,2.86,26,31.69,1,45.82,49,2091,40,17,249,5,Mobile,88,16,9.99,12,229.77,86.46,65.21,91.39,0,73.17073170731707,23.88876373557608,56.57641433273303,71.77496648356899,29.973626373626374
3048,25,Male,Japan,0,0,0.0,Free Plan,5.99,187,5.95,7,90.68,33,1365,3,20,72,2,Desktop,94,13,0.0,0,0.0,93.65,63.45,84.61,0,30.873867595818815,71.8505168831819,19.70129789480221,0.0,37.123390894819465
3049,50,Male,Germany,1,14,14.99,Google Pay,5.8,165,118.69,5,99.29,46,4649,19,27,67,6,Desktop,72,22,14.99,3,209.86,100.0,61.21,79.35,0,46.302439024390246,72.66851893569624,35.77283735949823,85.67639487712573,44.215384615384615
3050,48,Female,USA,1,29,9.99,Credit Card,6.4,131,78.59,5,44.54,29,197,90,1,275,16,Mobile,80,36,9.99,8,289.71,94.22,56.86,100.0,0,79.90243902439023,70.36069184751321,54.60473203750854,73.51058192631888,45.11397174254317
3051,57,Other,Australia,0,0,0.0,Free Plan,3.3,107,79.06,2,6.71,47,1761,67,20,158,14,Tablet,20,42,0.0,0,0.0,82.01,59.0,100.0,0,66.80696864111498,41.94938800030037,18.319567782400796,0.0,33.96169544740973
3052,41,Male,Japan,1,2,4.99,Apple Pay,7.3,10,220.32,7,87.72,31,2554,76,2,200,3,Web Player,39,15,4.99,10,9.98,100.0,69.18,92.64,0,70.69965156794426,66.49245325523768,35.7635223250326,50.93281367180826,35.03924646781789
3053,59,Other,Australia,0,0,0.0,Free Plan,6.72,108,75.78,5,8.53,31,2315,65,14,51,6,Web Player,34,48,0.0,0,0.0,100.0,88.44,100.0,0,46.04878048780488,69.32892793672248,27.460721604669935,0.0,12.869073783359495
3054,39,Male,Brazil,1,46,4.99,Debit Card,0.63,121,82.5,6,54.64,43,2736,15,17,120,21,Desktop,73,19,4.99,20,229.54,61.16,13.27,75.83,1,43.912195121951214,22.837976521238517,71.80960069552258,57.2903666683075,71.76828885400313
3055,20,Female,France,0,0,0.0,Free Plan,1.76,119,174.08,4,80.74,3,1775,88,29,95,11,Desktop,49,47,0.0,0,0.0,41.6,0.88,68.43,0,38.08222996515679,36.17331230757678,0.27324101099174064,0.0,72.11177394034537
3056,43,Male,Canada,0,0,0.0,Free Plan,0.36,34,232.81,2,36.6,11,1050,54,3,162,0,Web Player,28,7,0.0,0,0.0,27.7,16.72,83.5,0,40.22160278745644,15.134039198017573,5.191579208843073,0.0,43.982417582417575
3057,53,Female,Germany,1,11,14.99,UPI,7.4,117,26.35,2,33.73,43,3185,78,0,167,17,Web Player,43,30,14.99,19,164.89,100.0,64.38,100.0,0,74.31080139372823,73.65272458761983,53.83468918834999,84.37424895686443,40.56766091051804
3058,50,Female,Brazil,0,0,0.0,Free Plan,6.77,127,192.83,7,0.38,34,1725,13,17,250,26,Desktop,57,8,0.0,0,0.0,100.0,60.89,100.0,0,60.18118466898955,78.44259217541487,18.90641495373533,0.0,44.589638932496065
3059,44,Female,USA,1,24,14.99,Google Pay,2.2,105,207.95,4,57.81,34,322,79,24,170,17,Tablet,29,34,14.99,17,359.76,50.72,7.88,82.09,1,61.65156794425087,39.29063102300318,45.9169098925666,90.01688127799672,70.54442700156986
3060,43,Other,UK,0,0,0.0,Free Plan,2.9,181,207.49,7,54.36,8,2538,26,28,49,26,Tablet,27,38,0.0,0,0.0,60.83,5.52,87.32,0,19.193031358885015,56.2884533553603,1.713966341675464,0.0,80.45211930926217
3061,33,Other,Brazil,1,35,9.99,Apple Pay,0.64,20,43.19,2,29.97,3,3601,21,9,118,15,Web Player,2,43,9.99,18,349.65,49.81,18.32,88.22,0,24.22020905923345,5.781582438487147,60.64708439421226,75.24619736906874,57.876295133437985
3062,58,Other,Canada,1,30,14.99,Debit Card,5.21,91,17.36,6,66.35,49,3820,60,1,25,17,Desktop,39,2,14.99,16,449.7,100.0,54.59,92.88,1,51.90104529616726,51.75640159195014,64.76743463950817,92.62117311851932,51.83485086342229
3063,23,Female,Japan,1,6,4.99,Google Pay,2.81,71,148.63,3,92.87,9,1727,90,28,76,19,Web Player,26,12,4.99,19,29.94,53.67,0.0,67.61,1,40.14773519163763,36.10072338614803,29.18710799229957,51.51077303512638,83.96609105180532
3064,47,Female,Australia,1,7,14.99,Credit Card,5.39,9,150.16,7,5.58,32,1024,85,27,64,14,Mobile,51,37,14.99,12,104.93,83.34,60.67,100.0,0,51.081533101045295,47.53122575154564,40.2626839719307,82.63805439651604,32.98649921507064
3065,24,Other,France,1,7,4.99,PayPal,4.65,108,150.28,4,74.6,47,3800,65,13,181,18,Web Player,79,35,4.99,12,34.93,100.0,50.62,85.95,1,73.42578397212543,56.478185777577536,37.142147425945474,51.65526287595591,56.4094191522763
3066,41,Other,Canada,1,34,9.99,Apple Pay,1.69,182,162.42,6,73.84,35,2382,34,28,35,3,Tablet,10,48,9.99,14,339.66,59.97,33.32,71.53,0,33.29477351916377,44.490500863557855,59.405079798795256,74.95692812861044,47.8392464678179
3067,52,Other,Brazil,1,4,4.99,Credit Card,5.07,151,18.24,6,56.42,39,965,75,8,125,6,Mobile,29,15,4.99,7,19.96,86.1,60.17,97.14,0,60.34843205574912,59.69012039748692,31.1029000807303,51.22179335346731,35.519623233908945
3068,37,Female,Brazil,1,3,9.99,Google Pay,2.17,177,33.79,3,86.06,22,4906,72,3,298,7,Desktop,30,2,9.99,3,29.97,96.66,60.34,67.82,0,77.21393728222996,41.14490250556932,25.25616344780476,65.98958167440271,42.84081632653061
3069,33,Other,India,1,13,14.99,Apple Pay,6.14,12,157.19,7,38.43,21,3313,3,20,236,18,Web Player,36,1,14.99,2,194.87,100.0,61.47,100.0,0,49.88153310104529,54.34106780806488,33.68005961622058,85.24234623703862,43.91773940345369
3070,56,Male,Australia,1,18,4.99,Google Pay,6.85,93,117.78,7,47.67,9,3800,53,2,151,16,Desktop,74,19,4.99,9,89.82,100.0,61.7,100.0,0,46.554703832752615,70.2200195239168,47.10302428118984,53.24465112508072,43.6546310832025
3071,45,Other,USA,0,0,0.0,Free Plan,1.54,190,23.92,1,77.88,16,432,2,13,33,29,Web Player,67,22,0.0,0,0.0,29.37,0.0,68.76,1,10.660627177700349,37.557007333984124,0.0,0.0,95.81161695447409
3072,35,Female,Brazil,0,0,0.0,Free Plan,1.89,39,37.28,6,8.56,45,2757,82,25,200,8,Web Player,44,12,0.0,0,0.0,78.97,64.4,100.0,0,75.93588850174217,18.351480563690522,19.99627398621375,0.0,25.577394034536884
3073,37,Female,Germany,0,0,0.0,Free Plan,4.77,87,205.32,6,13.25,24,4749,38,11,273,0,Tablet,3,11,0.0,0,0.0,100.0,96.03,100.0,0,67.32264808362369,57.04087507196315,29.8174253244737,0.0,4.13626373626373
3074,54,Other,Germany,1,15,9.99,Google Pay,1.41,130,216.39,6,3.87,7,1726,92,16,15,21,Mobile,44,3,9.99,9,149.85,35.61,2.95,100.0,0,29.91637630662021,37.13999649570724,26.066571446314352,69.46081255990248,65.46499215070642
3075,56,Female,Germany,1,18,4.99,Debit Card,0.32,90,136.39,4,41.78,20,3393,37,27,153,27,Web Player,90,24,4.99,20,89.82,54.78,1.75,80.71,1,42.47804878048781,18.3970363695527,42.15053095696454,53.24465112508072,80.49167974882259
3076,55,Female,USA,1,19,9.99,Google Pay,1.72,157,229.51,7,74.41,3,3467,24,20,225,5,Web Player,53,34,9.99,2,189.81,64.62,34.8,71.39,0,40.685714285714276,44.334810142424466,30.988014655654222,70.61788952173573,49.44552590266875
3077,24,Male,USA,1,35,4.99,PayPal,5.55,49,44.13,5,58.49,27,3385,53,14,289,22,Web Player,60,1,4.99,13,174.65,100.0,49.45,98.5,0,74.15749128919862,49.51215238667368,64.10296218096006,55.70097841918269,57.75384615384615
3078,33,Male,Germany,0,0,0.0,Free Plan,4.1,92,53.82,2,0.46,15,895,99,29,179,18,Mobile,71,19,0.0,0,0.0,66.4,39.26,100.0,1,60.27595818815331,44.840930139420784,12.190275104017884,0.0,45.57362637362637
3079,31,Female,India,1,30,14.99,Credit Card,5.15,96,55.86,4,56.46,0,2577,89,13,18,17,Mobile,6,1,14.99,6,449.7,78.17,35.73,97.52,0,29.909407665505228,53.95409376486195,46.49133701794697,92.62117311851932,58.0138147566719
3080,59,Male,Canada,0,0,0.0,Free Plan,6.47,26,187.64,3,92.68,9,1263,21,22,169,8,Web Player,68,24,0.0,0,0.0,90.28,50.48,86.01,1,36.289895470383286,60.6112487797552,15.674097994162578,0.0,49.65651491365777
3081,50,Female,France,0,0,0.0,Free Plan,5.44,176,185.07,7,36.91,30,2165,97,9,36,9,Desktop,58,10,0.0,0,0.0,92.85,68.28,100.0,0,51.04111498257839,74.7600810993467,21.20101844376824,0.0,30.992778649921497
3082,55,Male,South Korea,0,0,0.0,Free Plan,2.14,55,5.24,5,34.0,5,3870,11,4,30,8,Tablet,52,16,0.0,0,0.0,64.1,41.9,93.7,0,11.912195121951218,21.15291231758905,13.009998136993106,0.0,40.899215070643635
3083,25,Other,France,0,0,0.0,Free Plan,0.21,171,119.92,6,77.37,34,1598,30,9,217,9,Web Player,65,40,0.0,0,0.0,45.93,9.22,62.36,1,54.657839721254355,28.856349027558764,2.8628205924361922,0.0,65.5912087912088
3084,40,Male,Canada,1,11,9.99,Google Pay,2.98,93,47.34,3,21.13,12,1163,65,4,241,22,Tablet,18,2,9.99,23,109.89,59.48,20.14,100.0,1,57.20418118466899,35.69572726590072,45.06613674470595,68.30373559806922,62.661224489795906
3085,35,Male,UK,0,0,0.0,Free Plan,3.72,99,29.39,5,52.98,16,4128,71,19,76,3,Desktop,57,29,0.0,0,0.0,90.28,69.89,92.11,0,42.86132404181185,41.625491226752764,21.700925293423587,0.0,27.31114599686028
3086,32,Male,India,1,20,14.99,Credit Card,3.51,69,34.72,3,32.52,27,2093,89,20,109,18,Tablet,90,43,14.99,0,299.8,74.98,38.22,100.0,0,55.598606271776994,35.70473830442291,30.497422840464512,88.28068671764832,52.87535321821035
3087,35,Male,South Korea,0,0,0.0,Free Plan,5.19,118,212.05,1,36.39,8,4351,70,8,175,26,Web Player,48,22,0.0,0,0.0,100.0,50.08,100.0,1,53.460627177700346,65.39761207479164,15.549897534620877,0.0,57.02857142857142
3088,46,Male,UK,0,0,0.0,Free Plan,1.83,7,76.09,2,56.28,3,4305,6,26,81,6,Web Player,92,40,0.0,0,0.0,66.9,41.02,81.01,0,16.85853658536585,15.007884658706919,12.736757126001367,0.0,43.90832025117739
3089,50,Female,India,1,6,14.99,Google Pay,4.47,12,200.7,2,19.73,27,3892,70,26,123,22,Web Player,61,14,14.99,21,89.94,100.0,61.08,100.0,0,55.5637630662021,43.14284999123926,50.63652735515121,82.20400575642893,44.36671899529042
3090,22,Male,USA,1,17,14.99,PayPal,3.66,130,8.97,2,50.75,11,4049,26,26,264,0,Desktop,50,32,14.99,7,254.83,95.79,80.57,92.92,0,53.57212543554007,44.778353483016694,49.546668322672794,86.97854079738701,18.938147566718992
3091,20,Male,South Korea,1,47,14.99,Credit Card,2.37,25,35.27,3,41.47,41,2082,1,27,198,9,Web Player,75,16,14.99,21,704.53,74.92,48.98,91.12,0,50.30940766550523,19.992991414482745,85.07110476308762,100.0,40.44960753532182
3092,20,Female,Australia,0,0,0.0,Free Plan,5.88,85,177.03,3,49.52,12,1296,60,17,242,16,Web Player,47,15,0.0,0,0.0,89.86,51.0,100.0,0,58.5602787456446,64.21516357537985,15.83555859156679,0.0,48.75227629513344
3093,18,Other,Germany,1,43,9.99,Apple Pay,3.73,153,146.64,4,47.12,21,1859,15,20,171,29,Mobile,10,36,9.99,11,429.57,74.94,17.3,95.09,0,40.12543554006969,55.68521438762484,59.08836862696393,77.56035129273525,76.93061224489796
3094,37,Female,Canada,1,17,9.99,Apple Pay,3.43,138,46.28,5,86.73,4,4631,17,28,159,6,Desktop,89,7,9.99,23,169.83,90.56,55.54,73.78,0,33.14564459930313,46.00535656178819,61.64689809352294,70.0393510408191,44.02637362637362
3095,21,Other,South Korea,1,33,14.99,Apple Pay,3.97,87,13.02,7,25.62,19,2161,84,28,291,19,Web Player,19,44,14.99,3,494.67,85.36,49.17,100.0,0,75.59024390243903,41.00623263497785,49.732969011985354,93.92331903878062,47.65651491365777
3096,35,Female,USA,0,0,0.0,Free Plan,2.55,38,117.45,3,87.54,31,3497,16,14,29,10,Web Player,39,6,0.0,0,0.0,77.42,36.16,68.98,1,27.484320557491287,27.50118895647168,11.227721542569705,0.0,56.98838304552589
3097,38,Other,South Korea,1,7,9.99,Credit Card,3.49,18,7.74,7,88.61,7,2409,76,6,258,23,Tablet,87,6,9.99,4,69.93,75.39,14.31,73.15,0,62.01533101045297,26.534504768341222,15.931813947711607,67.14665863623597,80.69890109890109
3098,25,Other,Brazil,1,12,14.99,PayPal,1.41,96,61.91,6,87.07,26,884,8,22,49,9,Desktop,96,17,14.99,21,179.88,38.39,0.0,63.52,1,20.659233449477355,24.30026782808941,37.26013786251009,84.80829759695153,71.86938775510203
3099,57,Other,Australia,0,0,0.0,Free Plan,2.4,38,76.2,5,29.73,49,4149,13,9,48,10,Tablet,65,9,0.0,0,0.0,92.39,68.47,97.14,0,40.11428571428572,24.23468749217792,21.26001366205055,0.0,30.443328100470957
3100,48,Other,South Korea,1,37,4.99,Google Pay,2.05,61,146.03,4,12.67,37,3571,79,18,179,12,Tablet,7,37,4.99,21,184.63,83.66,61.86,100.0,0,68.98118466898954,28.381267052138874,79.75532509470285,55.989958100841754,31.84175824175824
3101,25,Other,India,1,12,4.99,PayPal,7.89,191,31.56,4,26.01,43,3742,15,26,278,28,Tablet,20,1,4.99,22,59.88,100.0,50.2,100.0,0,73.40627177700348,88.95196615854422,54.08930013041048,52.37771208010354,56.89544740973312
3102,26,Female,India,1,8,9.99,UPI,6.97,25,125.48,2,48.94,5,1099,95,15,249,10,Desktop,65,31,9.99,16,79.92,95.64,65.96,100.0,0,66.02648083623693,61.3541588445846,47.80475687760044,67.4359278766943,35.64835164835164
3103,38,Female,France,1,11,9.99,Credit Card,2.86,158,131.33,6,84.04,38,2303,61,17,223,16,Mobile,45,40,9.99,12,109.89,81.78,32.57,72.28,1,69.5637630662021,48.70115891967661,35.26361547537726,68.30373559806922,64.22417582417583
3104,50,Male,Germany,1,35,14.99,Google Pay,3.74,195,237.18,4,62.82,27,1626,73,17,229,28,Tablet,40,41,14.99,19,524.65,78.61,17.76,87.29,0,67.40487804878049,66.60559185001628,61.71520834627088,94.79141631895482,79.01287284144428
3105,22,Female,Japan,0,0,0.0,Free Plan,7.6,173,8.01,2,78.3,35,3079,32,0,17,28,Tablet,9,49,0.0,0,0.0,100.0,34.51,98.85,1,36.142160278745635,82.74686490951414,10.715394646960192,0.0,74.95572998430141
3106,47,Female,Brazil,1,30,4.99,UPI,7.18,124,129.03,7,17.29,11,1296,17,1,243,6,Desktop,32,23,4.99,10,149.7,100.0,85.81,100.0,0,47.24320557491289,78.0821506345273,67.00925293423585,54.97852921503505,15.895133437990575
3107,43,Other,Japan,0,0,0.0,Free Plan,7.31,137,195.06,2,69.5,17,536,60,29,292,19,Mobile,65,12,0.0,0,0.0,100.0,50.65,100.0,0,68.45296167247386,84.38136717478912,15.726883189467799,0.0,56.374882260596536
3108,57,Female,Germany,1,46,4.99,Debit Card,1.51,47,17.3,1,7.33,34,2856,60,27,132,0,Tablet,7,20,4.99,4,229.54,67.26,65.06,100.0,0,54.013937282229975,15.50899852319091,68.01838166801217,57.2903666683075,16.484772370486652
3109,55,Other,South Korea,0,0,0.0,Free Plan,4.18,144,69.1,2,77.81,9,3758,24,12,232,5,Tablet,27,19,0.0,0,0.0,95.48,64.64,82.0,0,47.468989547038326,54.056218868113426,20.07079426193877,0.0,37.05494505494505
3110,21,Male,Australia,0,0,0.0,Free Plan,2.75,61,140.27,1,48.24,7,521,49,27,269,26,Tablet,4,14,0.0,0,0.0,49.66,0.0,89.63,1,52.772125435540076,33.69978223323571,0.0,0.0,82.05086342229198
3111,39,Female,France,0,0,0.0,Free Plan,7.67,84,197.49,6,90.23,9,4321,74,19,106,6,Mobile,74,36,0.0,0,0.0,100.0,63.93,93.23,0,47.54843205574913,79.42679782733849,19.85033844625225,0.0,41.08571428571429
